2018-04-04 10:22:56,510 [MainThread:11264] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) QUERY = u'INSERT INTO "django_migrations" ("app", "name", "applied") VALUES (%s, %s, %s)' - PARAMS = (u'auth', u'0002_alter_permission_name_max_length', u'2018-04-04 02:22:56.510000'); args=['auth', u'0002_alter_permission_name_max_length', u'2018-04-04 02:22:56.510000']
2018-04-12 17:00:47,638 [Thread-23:1176] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status` FROM `shop_user` ORDER BY `shop_user`.`id` DESC; args=()
2018-04-12 17:00:47,664 [Thread-23:1176] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `shop_user` ON ( `django_admin_log`.`user_id` = `shop_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2018-04-12 17:00:48,259 [Thread-24:14308] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:48,262 [Thread-24:14308] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:48,263 [Thread-24:14308] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 09:00:48'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 09:00:48')
2018-04-12 17:00:48,265 [Thread-24:14308] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 17:00:50,053 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:50,056 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:50,058 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 09:00:50'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 09:00:50')
2018-04-12 17:00:50,059 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 17:00:50,072 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'shop'); args=('user', 'shop')
2018-04-12 17:00:50,099 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `shop_user` ON ( `django_admin_log`.`user_id` = `shop_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2018-04-12 17:00:50,115 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` ORDER BY `auth_group`.`name` ASC; args=()
2018-04-12 17:00:50,118 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:50,121 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2018-04-12 17:00:50,122 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'p2upanjv2bocrgfl3al62ns29eyn1pnp' AND `django_session`.`expire_date` > '2018-04-12 09:00:50'); args=('p2upanjv2bocrgfl3al62ns29eyn1pnp', u'2018-04-12 09:00:50')
2018-04-12 17:00:50,125 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=()
2018-04-12 17:00:50,125 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status` FROM `shop_user` WHERE `shop_user`.`id` = 1; args=(1,)
2018-04-12 17:00:50,128 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,131 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,134 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,138 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,141 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,144 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,148 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 2; args=(2,)
2018-04-12 17:00:50,151 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 2; args=(2,)
2018-04-12 17:00:50,153 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 2; args=(2,)
2018-04-12 17:00:50,155 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 4; args=(4,)
2018-04-12 17:00:50,157 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 4; args=(4,)
2018-04-12 17:00:50,161 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 4; args=(4,)
2018-04-12 17:00:50,164 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 5; args=(5,)
2018-04-12 17:00:50,167 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 5; args=(5,)
2018-04-12 17:00:50,170 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 5; args=(5,)
2018-04-12 17:00:50,173 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 7; args=(7,)
2018-04-12 17:00:50,177 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 7; args=(7,)
2018-04-12 17:00:50,178 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 7; args=(7,)
2018-04-12 17:00:50,181 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 9; args=(9,)
2018-04-12 17:00:50,187 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 9; args=(9,)
2018-04-12 17:00:50,190 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 9; args=(9,)
2018-04-12 17:00:50,193 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 8; args=(8,)
2018-04-12 17:00:50,197 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 8; args=(8,)
2018-04-12 17:00:50,200 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 8; args=(8,)
2018-04-12 17:00:50,203 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 10; args=(10,)
2018-04-12 17:00:50,207 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 10; args=(10,)
2018-04-12 17:00:50,210 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 10; args=(10,)
2018-04-12 17:00:50,210 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `shop_user`.`id`, `shop_user`.`password`, `shop_user`.`last_login`, `shop_user`.`is_superuser`, `shop_user`.`username`, `shop_user`.`first_name`, `shop_user`.`last_name`, `shop_user`.`email`, `shop_user`.`is_staff`, `shop_user`.`is_active`, `shop_user`.`date_joined`, `shop_user`.`avatar`, `shop_user`.`balance`, `shop_user`.`date_reg`, `shop_user`.`bankname`, `shop_user`.`mobile`, `shop_user`.`idnum`, `shop_user`.`cardnum`, `shop_user`.`status`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `shop_user` ON ( `django_admin_log`.`user_id` = `shop_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2018-04-12 17:00:50,213 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 6; args=(6,)
2018-04-12 17:00:50,216 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 6; args=(6,)
2018-04-12 17:00:50,219 [Thread-25:7148] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 6; args=(6,)
2018-04-12 17:00:50,253 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `auth_group`.`id`, `auth_group`.`name` FROM `auth_group` ORDER BY `auth_group`.`name` ASC; args=()
2018-04-12 17:00:50,266 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `auth_permission`.`id`, `auth_permission`.`name`, `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=()
2018-04-12 17:00:50,267 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,270 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,282 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.009) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 1; args=(1,)
2018-04-12 17:00:50,286 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,288 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,289 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 3; args=(3,)
2018-04-12 17:00:50,289 [Thread-26:8992] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`id` = 2; args=(2,)
